Insertion,Merge,Selection,Bubble,Quick,Radix,Butcher
0.0,0.005002737045288086,0.10959696769714355,0.1447288990020752,0.0010013580322265625,0.0010001659393310547,0.019224882125854492
0.0,0.005501270294189453,0.10358095169067383,0.14094901084899902,0.0009982585906982422,0.002189159393310547,0.014250516891479492
0.0,0.006995201110839844,0.10444808006286621,0.14499831199645996,0.0016875267028808594,0.0020029544830322266,0.007864952087402344
0.0,0.013358592987060547,0.10647296905517578,0.14282011985778809,0.0020003318786621094,0.0012652873992919922,0.01653742790222168
0.0005252361297607422,0.006005764007568359,0.10871410369873047,0.148406982421875,0.002994060516357422,0.0025043487548828125,0.012667417526245117
0.0,0.003206491470336914,0.11313939094543457,0.1652662754058838,0.002002239227294922,0.0021820068359375,0.015679597854614258
0.0,0.003040313720703125,0.11009454727172852,0.14725828170776367,0.0010013580322265625,0.0060329437255859375,0.01861882209777832
0.0,0.003999948501586914,0.0981590747833252,0.12944817543029785,0.0020003318786621094,0.0020003318786621094,0.013552427291870117
0.0010008811950683594,0.00299835205078125,0.10759854316711426,0.14101147651672363,0.002000093460083008,0.0019998550415039062,0.01747441291809082
0.0,0.005513429641723633,0.10493803024291992,0.13909196853637695,0.001999378204345703,0.0015082359313964844,0.012790679931640625
0.0,0.0030002593994140625,0.10763430595397949,0.1336832046508789,0.0025115013122558594,0.003000974655151367,0.01669168472290039
0.0003504753112792969,0.003168821334838867,0.10128331184387207,0.13140487670898438,0.0009996891021728516,0.0025200843811035156,0.015981674194335938
0.0,0.0035147666931152344,0.1072854995727539,0.13327312469482422,0.001998424530029297,0.0020020008087158203,0.014023303985595703
0.0,0.004003286361694336,0.10771894454956055,0.13668417930603027,0.0025246143341064453,0.0020012855529785156,0.01563096046447754
0.0,0.003506898880004883,0.09616732597351074,0.13199567794799805,0.002007722854614258,0.0010001659393310547,0.01323556900024414
0.0009999275207519531,0.0035114288330078125,0.09562206268310547,0.1257011890411377,0.0020003318786621094,0.0030002593994140625,0.022747278213500977
0.0,0.0037348270416259766,0.10713934898376465,0.1402909755706787,0.0009982585906982422,0.0020003318786621094,0.012866735458374023
0.0,0.0030634403228759766,0.10983633995056152,0.14913320541381836,0.0020439624786376953,0.002999544143676758,0.01656818389892578
0.0,0.004004955291748047,0.10594820976257324,0.13807463645935059,0.0025262832641601562,0.0019996166229248047,0.014512300491333008
0.0,0.0035173892974853516,0.1140594482421875,0.14174461364746094,0.0030024051666259766,0.0015141963958740234,0.014540433883666992
0.0010020732879638672,0.005514383316040039,0.10528922080993652,0.1229248046875,0.0020034313201904297,0.0019998550415039062,0.013558387756347656
0.0015184879302978516,0.003008604049682617,0.10189628601074219,0.13300871849060059,0.0019989013671875,0.0025229454040527344,0.014508485794067383
0.0,0.003507852554321289,0.11220049858093262,0.13090944290161133,0.002000093460083008,0.002000093460083008,0.012304544448852539
0.0,0.0029985904693603516,0.10291099548339844,0.12073516845703125,0.002507448196411133,0.00200653076171875,0.01904916763305664
0.0010046958923339844,0.002995729446411133,0.09851837158203125,0.14986968040466309,0.0019998550415039062,0.002010822296142578,0.016015052795410156
0.0,0.0029997825622558594,0.09715461730957031,0.12517070770263672,0.003206014633178711,0.0030028820037841797,0.01938176155090332
0.0,0.003996133804321289,0.10493922233581543,0.13053035736083984,0.0015039443969726562,0.0009999275207519531,0.01605081558227539
0.0,0.004000663757324219,0.1003420352935791,0.14644718170166016,0.0010004043579101562,0.0019998550415039062,0.014096260070800781
0.0010063648223876953,0.0027608871459960938,0.11060452461242676,0.1335761547088623,0.0025136470794677734,0.002000093460083008,0.017526865005493164
0.0,0.0039064884185791016,0.10003042221069336,0.13332509994506836,0.002506256103515625,0.003008127212524414,0.015122652053833008
0.0,0.0045092105865478516,0.10709834098815918,0.13699722290039062,0.0036363601684570312,0.0030066967010498047,0.013883829116821289
0.001012563705444336,0.0025174617767333984,0.10435175895690918,0.14029645919799805,0.0019931793212890625,0.0010066032409667969,0.014021873474121094
0.0,0.003999471664428711,0.10596179962158203,0.15311002731323242,0.002012491226196289,0.0009882450103759766,0.014115333557128906
0.0,0.004012107849121094,0.09942984580993652,0.1345820426940918,0.0020189285278320312,0.0020024776458740234,0.017828702926635742
0.0,0.0029990673065185547,0.09436702728271484,0.12552905082702637,0.0020008087158203125,0.0015056133270263672,0.013516664505004883
0.0009996891021728516,0.003000497817993164,0.0936589241027832,0.1313631534576416,0.0,0.003004312515258789,0.015264511108398438
0.0,0.0067195892333984375,0.1045687198638916,0.13877463340759277,0.003273487091064453,0.0017621517181396484,0.0145721435546875
0.0,0.003541707992553711,0.1042637825012207,0.13858389854431152,0.000997304916381836,0.0020029544830322266,0.01455831527709961
0.0,0.004504680633544922,0.09563136100769043,0.12457942962646484,0.0,0.009952545166015625,0.01494908332824707
0.0,0.004311800003051758,0.10410881042480469,0.1331164836883545,0.0015039443969726562,0.0015149116516113281,0.014287948608398438
0.0,0.004012346267700195,0.10116028785705566,0.15479040145874023,0.0015940666198730469,0.0021076202392578125,0.016489744186401367
0.0,0.0040111541748046875,0.10672974586486816,0.13813519477844238,0.0026030540466308594,0.0019021034240722656,0.013518095016479492
0.0,0.0029997825622558594,0.09856581687927246,0.13135671615600586,0.0015044212341308594,0.002004384994506836,0.014042854309082031
0.0009980201721191406,0.0030028820037841797,0.11396670341491699,0.13629698753356934,0.0015156269073486328,0.0020041465759277344,0.01312875747680664
0.0,0.0060231685638427734,0.0992739200592041,0.15234589576721191,0.003160238265991211,0.0,0.016354799270629883
0.0,0.003991842269897461,0.10601329803466797,0.1308887004852295,0.0012946128845214844,0.003579854965209961,0.014020442962646484
0.0,0.00400233268737793,0.09521651268005371,0.12873172760009766,0.0009975433349609375,0.0020012855529785156,0.00533604621887207
0.009853601455688477,0.0,0.10805082321166992,0.1444242000579834,0.0010001659393310547,0.0029990673065185547,0.017735004425048828
0.0,0.005000114440917969,0.11543965339660645,0.13677358627319336,0.001997709274291992,0.0019998550415039062,0.013556241989135742
0.0,0.004021883010864258,0.10526633262634277,0.13000035285949707,0.0020008087158203125,0.0015172958374023438,0.014504194259643555
0.0,0.003998994827270508,0.09899401664733887,0.13833069801330566,0.0009987354278564453,0.002508401870727539,0.015402555465698242
0.0,0.00351715087890625,0.0948629379272461,0.14808034896850586,0.0010075569152832031,0.002000570297241211,0.016515016555786133
0.0,0.004033565521240234,0.10677480697631836,0.14014935493469238,0.001508474349975586,0.0020079612731933594,0.016071081161499023
0.0009968280792236328,0.004002571105957031,0.1018521785736084,0.13521814346313477,0.0015716552734375,0.0020062923431396484,0.018847942352294922
0.0009965896606445312,0.003009796142578125,0.10068178176879883,0.12832927703857422,0.0020062923431396484,0.0019998550415039062,0.014587879180908203
0.0,0.003510713577270508,0.09641647338867188,0.13110065460205078,0.001514434814453125,0.0019989013671875,0.014788627624511719
0.0,0.005513191223144531,0.11102557182312012,0.13753581047058105,0.0020003318786621094,0.004000186920166016,0.014244318008422852
0.0007083415985107422,0.0030252933502197266,0.10755610466003418,0.13898706436157227,0.0015130043029785156,0.003002643585205078,0.013724088668823242
0.0,0.0030074119567871094,0.10105681419372559,0.1516880989074707,0.00099945068359375,0.002506256103515625,0.014517784118652344
0.0,0.0040051937103271484,0.10111260414123535,0.14986348152160645,0.002114534378051758,0.002519845962524414,0.01656794548034668
0.0,0.0,0.11024594306945801,0.13479185104370117,0.0020542144775390625,0.0015027523040771484,0.01611042022705078
0.0,0.00400090217590332,0.10396003723144531,0.14007925987243652,0.0015518665313720703,0.0010037422180175781,0.017440319061279297
0.0,0.005306243896484375,0.09749770164489746,0.12712907791137695,0.0034074783325195312,0.0030083656311035156,0.013847112655639648
0.0,0.004097461700439453,0.11296463012695312,0.13887333869934082,0.0015745162963867188,0.0009448528289794922,0.014351367950439453
0.0,0.004804849624633789,0.09827065467834473,0.1332387924194336,0.0020003318786621094,0.002000570297241211,0.013566732406616211
0.0,0.004022359848022461,0.10534524917602539,0.12793874740600586,0.0020024776458740234,0.0015442371368408203,0.016005516052246094
0.0,0.003526926040649414,0.1015009880065918,0.1327352523803711,0.00200653076171875,0.0009965896606445312,0.015028715133666992
0.0,0.004192829132080078,0.10648512840270996,0.1279468536376953,0.001985788345336914,0.002000570297241211,0.014050722122192383
0.0005037784576416016,0.004004955291748047,0.09857296943664551,0.1288156509399414,0.001153707504272461,0.0020093917846679688,0.012653589248657227
0.0009996891021728516,0.0035049915313720703,0.10319781303405762,0.14298582077026367,0.0015020370483398438,0.0020024776458740234,0.012518167495727539
0.0010001659393310547,0.003000020980834961,0.1046290397644043,0.14742398262023926,0.002010345458984375,0.001999378204345703,0.018026351928710938
0.0,0.0030069351196289062,0.10828828811645508,0.1461503505706787,0.0019123554229736328,0.0019969940185546875,0.014204978942871094
