Insertion,Merge,Selection,Bubble,Heap,Counting,Quick,Radix,Butcher
0.18312978744506836,0.0029993057250976562,0.1289372444152832,0.3044776916503906,0.006731271743774414,0.027820825576782227,0.0009999275207519531,0.0029959678649902344,0.015953779220581055
0.19507241249084473,0.004016876220703125,0.11608147621154785,0.3192460536956787,0.006552457809448242,0.036097049713134766,0.0,0.0020020008087158203,0.018236875534057617
0.1923985481262207,0.00400996208190918,0.13071060180664062,0.2863953113555908,0.004670381546020508,0.02747941017150879,0.001003265380859375,0.0017437934875488281,0.014019250869750977
0.19797778129577637,0.003305673599243164,0.11058282852172852,0.2960174083709717,0.007572174072265625,0.0334625244140625,0.0,0.001989603042602539,0.015042543411254883
0.18697762489318848,0.011398792266845703,0.10988378524780273,0.2743360996246338,0.004999399185180664,0.02933335304260254,0.0009667873382568359,0.0035386085510253906,0.014847755432128906
0.19437503814697266,0.0042324066162109375,0.1126856803894043,0.298389196395874,0.007538318634033203,0.030260801315307617,0.0,0.0020046234130859375,0.014072179794311523
0.18589568138122559,0.00353240966796875,0.11099481582641602,0.3008613586425781,0.004998207092285156,0.028037548065185547,0.0,0.003969669342041016,0.017571449279785156
0.19501304626464844,0.0029985904693603516,0.12101387977600098,0.29487061500549316,0.005010843276977539,0.033057451248168945,0.001514434814453125,0.0020029544830322266,0.016294479370117188
0.16767406463623047,0.0035157203674316406,0.11733126640319824,0.29506564140319824,0.008970022201538086,0.03230786323547363,0.0,0.003381967544555664,0.02262425422668457
0.21767663955688477,0.004492282867431641,0.11540508270263672,0.27986645698547363,0.0045566558837890625,0.033846139907836914,0.0001575946807861328,0.0017457008361816406,0.018773555755615234
0.18106436729431152,0.004807949066162109,0.11306881904602051,0.28427577018737793,0.0039997100830078125,0.030276775360107422,0.0010023117065429688,0.000997781753540039,0.018517732620239258
0.2320396900177002,0.003523111343383789,0.12261652946472168,0.28882575035095215,0.004999637603759766,0.03307223320007324,0.0009968280792236328,0.002004384994506836,0.016628265380859375
0.1900498867034912,0.002965211868286133,0.12352299690246582,0.301877498626709,0.004987955093383789,0.03821563720703125,0.0,0.0024902820587158203,0.017022371292114258
0.2028970718383789,0.0033550262451171875,0.10930180549621582,0.29782891273498535,0.00549626350402832,0.033651113510131836,0.0001595020294189453,0.002003908157348633,0.015351057052612305
0.19325852394104004,0.003998279571533203,0.17499065399169922,0.28189539909362793,0.00626826286315918,0.033104658126831055,0.0,0.0019998550415039062,0.01631474494934082
0.19559645652770996,0.0045201778411865234,0.11881017684936523,0.2727010250091553,0.008615255355834961,0.02890777587890625,0.0009639263153076172,0.001987934112548828,0.016289234161376953
0.20824861526489258,0.004671335220336914,0.12725329399108887,0.2768571376800537,0.005657672882080078,0.029119253158569336,0.0010194778442382812,0.0009829998016357422,0.015503406524658203
0.20069265365600586,0.003000020980834961,0.11417269706726074,0.29018735885620117,0.008680105209350586,0.033551931381225586,0.0,0.002011537551879883,0.01586771011352539
0.19488120079040527,0.002000093460083008,0.11824655532836914,0.2722132205963135,0.0062372684478759766,0.03312063217163086,0.0,0.002532958984375,0.014554262161254883
0.18745684623718262,0.003998517990112305,0.11297440528869629,0.2973964214324951,0.0076732635498046875,0.033272743225097656,0.0010066032409667969,0.0024962425231933594,0.015547990798950195
0.19903898239135742,0.004873752593994141,0.12199020385742188,0.30896997451782227,0.006033420562744141,0.03515124320983887,0.0008194446563720703,0.002031087875366211,0.016408920288085938
0.18900060653686523,0.00301361083984375,0.12125277519226074,0.29332470893859863,0.0061070919036865234,0.035295724868774414,0.0,0.002019643783569336,0.015541791915893555
0.2054598331451416,0.0036461353302001953,0.11072969436645508,0.2843964099884033,0.006402492523193359,0.03172039985656738,0.0,0.002939939498901367,0.015601873397827148
0.20453166961669922,0.0039997100830078125,0.11179375648498535,0.2748832702636719,0.0055179595947265625,0.03177762031555176,0.0,0.0035920143127441406,0.0182650089263916
0.1899251937866211,0.007356882095336914,0.12040162086486816,0.27454328536987305,0.005537271499633789,0.03440380096435547,0.0,0.0020008087158203125,0.018074750900268555
0.18706989288330078,0.003998994827270508,0.12064647674560547,0.3016657829284668,0.00458836555480957,0.0338897705078125,0.0010113716125488281,0.0025300979614257812,0.016539573669433594
0.20560312271118164,0.004512310028076172,0.13817191123962402,0.2970430850982666,0.0075376033782958984,0.035073041915893555,0.0009999275207519531,0.0015649795532226562,0.01409006118774414
0.18373560905456543,0.004533529281616211,0.10441470146179199,0.2805898189544678,0.00528407096862793,0.02729964256286621,0.0010135173797607422,0.0020134449005126953,0.018462657928466797
0.18671798706054688,0.0035393238067626953,0.11236429214477539,0.27656984329223633,0.010505199432373047,0.032889604568481445,0.0,0.0019979476928710938,0.019264936447143555
0.17838191986083984,0.004001617431640625,0.11028146743774414,0.2824881076812744,0.005011320114135742,0.030683040618896484,0.0,0.0019974708557128906,0.015244483947753906
0.19613933563232422,0.0032258033752441406,0.12670445442199707,0.290311336517334,0.006020784378051758,0.036124229431152344,0.0,0.0022144317626953125,0.01943182945251465
0.17704486846923828,0.003991365432739258,0.10006952285766602,0.26573920249938965,0.0059964656829833984,0.03159976005554199,0.0,0.00254058837890625,0.015097379684448242
0.1811535358428955,0.0035390853881835938,0.10693836212158203,0.2723526954650879,0.005004405975341797,0.03467559814453125,0.00017976760864257812,0.002830982208251953,0.016239643096923828
0.1870427131652832,0.0037064552307128906,0.10288381576538086,0.2649228572845459,0.005636692047119141,0.026720762252807617,0.0008399486541748047,0.0009999275207519531,0.01686716079711914
0.18796777725219727,0.003488302230834961,0.1130068302154541,0.26731276512145996,0.00578761100769043,0.029229164123535156,0.0,0.002003908157348633,0.015071868896484375
0.1712327003479004,0.003996372222900391,0.10261893272399902,0.2747378349304199,0.0046384334564208984,0.03436470031738281,0.0009982585906982422,0.0034868717193603516,0.015042543411254883
0.17653918266296387,0.003998994827270508,0.09627509117126465,0.2932717800140381,0.0050051212310791016,0.027248620986938477,0.0009984970092773438,0.002001523971557617,0.013399362564086914
0.1841740608215332,0.002531290054321289,0.11402702331542969,0.3003072738647461,0.004791975021362305,0.027677536010742188,0.0,0.002521991729736328,0.018088579177856445
0.19051647186279297,0.0057375431060791016,0.12552189826965332,0.27971887588500977,0.00144195556640625,0.0370943546295166,0.0015189647674560547,0.0010192394256591797,0.016845226287841797
0.19251728057861328,0.005562543869018555,0.1245112419128418,0.3019447326660156,0.009548425674438477,0.03189492225646973,0.0009999275207519531,0.0019991397857666016,0.016654491424560547
0.20145797729492188,0.003496885299682617,0.12336325645446777,0.287320613861084,0.006790637969970703,0.027919292449951172,0.0,0.001998424530029297,0.014073610305786133
0.16203975677490234,0.008456707000732422,0.0982048511505127,0.25901174545288086,0.004787921905517578,0.026510238647460938,0.0010161399841308594,0.0022611618041992188,0.013546943664550781
0.17776250839233398,0.0037403106689453125,0.10133743286132812,0.2570326328277588,0.0045359134674072266,0.029097318649291992,0.0010190010070800781,0.0019981861114501953,0.01690363883972168
0.17464828491210938,0.0035326480865478516,0.10022950172424316,0.2668752670288086,0.00554203987121582,0.027208805084228516,0.0,0.002539396286010742,0.015916109085083008
0.17224502563476562,0.004537343978881836,0.10538291931152344,0.26360201835632324,0.00499725341796875,0.03076171875,0.0,0.0016841888427734375,0.02006697654724121
0.19115805625915527,0.006699562072753906,0.11769461631774902,0.3021833896636963,0.005544900894165039,0.02982163429260254,0.0,0.0020117759704589844,0.01575779914855957
0.18140864372253418,0.005530357360839844,0.11649322509765625,0.29003477096557617,0.005018472671508789,0.032839298248291016,0.0009989738464355469,0.002031564712524414,0.019093990325927734
0.19672083854675293,0.005011558532714844,0.11237931251525879,0.28725767135620117,0.005577802658081055,0.029346942901611328,0.0,0.0020198822021484375,0.015683650970458984
0.17308521270751953,0.004012346267700195,0.11232328414916992,0.2719879150390625,0.007769584655761719,0.028794050216674805,0.0,0.0015168190002441406,0.015959501266479492
0.17175555229187012,0.0030813217163085938,0.10681819915771484,0.2597041130065918,0.005662202835083008,0.028434276580810547,0.0,0.0020227432250976562,0.014003992080688477
0.1774299144744873,0.0030117034912109375,0.10294866561889648,0.287078857421875,0.006543397903442383,0.03652811050415039,0.0,0.0019297599792480469,0.017615795135498047
0.18821120262145996,0.0035343170166015625,0.11675310134887695,0.27507948875427246,0.004999876022338867,0.033264875411987305,0.0,0.0029981136322021484,0.014032602310180664
0.18870019912719727,0.0035240650177001953,0.10077548027038574,0.2852158546447754,0.007035970687866211,0.03639507293701172,0.0010104179382324219,0.003007650375366211,0.015837907791137695
0.18355178833007812,0.0029993057250976562,0.12336492538452148,0.3073139190673828,0.0050280094146728516,0.028528690338134766,0.000997781753540039,0.0019998550415039062,0.013638496398925781
0.19513392448425293,0.006215572357177734,0.10033583641052246,0.2896919250488281,0.0046656131744384766,0.028553009033203125,0.0,0.008274078369140625,0.021094799041748047
0.18176913261413574,0.007544040679931641,0.10800576210021973,0.29203009605407715,0.004998683929443359,0.03712868690490723,0.0,0.0030410289764404297,0.013588666915893555
0.17497825622558594,0.0036945343017578125,0.11136102676391602,0.29000067710876465,0.003993988037109375,0.029516220092773438,0.0,0.002000093460083008,0.014180898666381836
0.24100136756896973,0.0039920806884765625,0.11436748504638672,0.2699549198150635,0.004515409469604492,0.03127241134643555,0.0,0.0017671585083007812,0.02086162567138672
0.19452857971191406,0.006034135818481445,0.11913490295410156,0.2818489074707031,0.004998683929443359,0.034497737884521484,0.001001119613647461,0.0019927024841308594,0.020396709442138672
0.19466257095336914,0.0,0.12491083145141602,0.29802536964416504,0.008541584014892578,0.03173828125,7.510185241699219e-05,0.0020093917846679688,0.013831377029418945
0.18413591384887695,0.004343986511230469,0.11535811424255371,0.28722167015075684,0.004740238189697266,0.028676748275756836,0.0,0.003108978271484375,0.01665043830871582
0.19779634475708008,0.00402069091796875,0.11563754081726074,0.27281880378723145,0.007584095001220703,0.030843257904052734,0.0,0.0020067691802978516,0.015220165252685547
0.20649361610412598,0.003000020980834961,0.10745096206665039,0.2993636131286621,0.005617380142211914,0.033364057540893555,0.000997304916381836,0.0020029544830322266,0.01474618911743164
0.19537687301635742,0.0047206878662109375,0.12419557571411133,0.31516361236572266,0.005000114440917969,0.026554584503173828,0.0,0.0020008087158203125,0.018622875213623047
0.20374155044555664,0.003919124603271484,0.12250900268554688,0.29892730712890625,0.0040073394775390625,0.03196573257446289,0.0025174617767333984,0.0012080669403076172,0.016666650772094727
0.2026350498199463,0.003020048141479492,0.11379051208496094,0.28756165504455566,0.005545377731323242,0.03051280975341797,0.0,0.0020008087158203125,0.01804494857788086
0.18387079238891602,0.00543975830078125,0.1186974048614502,0.27194714546203613,0.003995656967163086,0.03301811218261719,0.0,0.0019643306732177734,0.016670703887939453
0.1986689567565918,0.006569385528564453,0.1177515983581543,0.27692317962646484,0.005010128021240234,0.027658462524414062,0.0009999275207519531,0.0019893646240234375,0.014011621475219727
0.1830129623413086,0.0029909610748291016,0.12335467338562012,0.2847929000854492,0.005009651184082031,0.026905298233032227,0.0009984970092773438,0.001997232437133789,0.013345479965209961
0.17830872535705566,0.0070188045501708984,0.13277792930603027,0.25608181953430176,0.005408048629760742,0.025936603546142578,0.0,0.002243518829345703,0.014964818954467773
0.1752457618713379,0.002775430679321289,0.09927034378051758,0.258314847946167,0.004678249359130859,0.02700209617614746,0.0,0.001997709274291992,0.014405012130737305
0.17213773727416992,0.002996683120727539,0.11273789405822754,0.25751733779907227,0.0054743289947509766,0.026480436325073242,0.0,0.0020046234130859375,0.01629328727722168
0.17675018310546875,0.0029985904693603516,0.10614132881164551,0.2639460563659668,0.005000114440917969,0.027904033660888672,0.0,0.002000093460083008,0.016089200973510742
0.20050048828125,0.003596067428588867,0.10858774185180664,0.26311492919921875,0.003998756408691406,0.028342247009277344,0.0,0.0020036697387695312,0.014532804489135742
0.16802477836608887,0.002000093460083008,0.10578727722167969,0.27058839797973633,0.004903078079223633,0.0288698673248291,0.0,0.002485513687133789,0.018411636352539062
0.17519831657409668,0.0033659934997558594,0.10802078247070312,0.2527127265930176,0.004515886306762695,0.029218196868896484,0.0004010200500488281,0.0010037422180175781,0.01876211166381836
